	Headline	sentiment	Link
111	SIMMONS: Raptors\' Siakam no longer a secret around NBA	negative	https://news.google.com/articles/CBMicWh0dHBzOi8vdG9yb250b3N1bi5jb20vc3BvcnRzL2Jhc2tldGJhbGwvbmJhL3Rvcm9udG8tcmFwdG9ycy9zaW1tb25zLXJhcHRvcnMtc2lha2FtLW5vLWxvbmdlci1hLXNlY3JldC1hcm91bmQtbmJh0gG8AWh0dHBzOi8vdG9yb250b3N1bi1jb20uY2RuLmFtcHByb2plY3Qub3JnL3Yvcy90b3JvbnRvc3VuLmNvbS9zcG9ydHMvYmFza2V0YmFsbC9uYmEvdG9yb250by1yYXB0b3JzL3NpbW1vbnMtcmFwdG9ycy1zaWFrYW0tbm8tbG9uZ2VyLWEtc2VjcmV0LWFyb3VuZC1uYmEvYW1wP2FtcF9qc192PTAuMSN3ZWJ2aWV3PTEmY2FwPXN3aXBl
112	Raptors face important questions following loss to Rockets	positive	https://news.google.com/articles/CBMiYWh0dHBzOi8vd3d3LnNwb3J0c25ldC5jYS9iYXNrZXRiYWxsL25iYS9yYXB0b3JzLWZhY2UtaW50cmlndWluZy1xdWVzdGlvbnMtZm9sbG93aW5nLWxvc3Mtcm9ja2V0cy_SAQA
113	Five thoughts recap: Houston Rockets 107 Toronto Raptors 95	neutral	https://news.google.com/articles/CBMiZmh0dHBzOi8vd3d3LnJhcHRvcnNocS5jb20vMjAxOS8zLzYvMTgyNTI5NDEvZml2ZS10aG91Z2h0cy1yZWNhcC1ob3VzdG9uLXJvY2tldHMtMTA3LXRvcm9udG8tcmFwdG9ycy05NdIBvQFodHRwczovL3d3dy1yYXB0b3JzaHEtY29tLmNkbi5hbXBwcm9qZWN0Lm9yZy92L3Mvd3d3LnJhcHRvcnNocS5jb20vcGxhdGZvcm0vYW1wLzIwMTkvMy82LzE4MjUyOTQxL2ZpdmUtdGhvdWdodHMtcmVjYXAtaG91c3Rvbi1yb2NrZXRzLTEwNy10b3JvbnRvLXJhcHRvcnMtOTU_YW1wX2pzX3Y9MC4xI3dlYnZpZXc9MSZjYXA9c3dpcGU
114	Rockets rock Raptors behind tough defense	negative	https://news.google.com/articles/CBMiaWh0dHBzOi8vd3d3LnRoZWRyZWFtc2hha2UuY29tLzIwMTkvMy81LzE4MjUyNjc2L2hvdXN0b24tcm9ja2V0cy1yb2NrLXRvcm9udG8tcmFwdG9ycy1iZWhpbmQtdG91Z2gtZGVmZW5zZdIBxAFodHRwczovL3d3dy10aGVkcmVhbXNoYWtlLWNvbS5jZG4uYW1wcHJvamVjdC5vcmcvdi9zL3d3dy50aGVkcmVhbXNoYWtlLmNvbS9wbGF0Zm9ybS9hbXAvMjAxOS8zLzUvMTgyNTI2NzYvaG91c3Rvbi1yb2NrZXRzLXJvY2stdG9yb250by1yYXB0b3JzLWJlaGluZC10b3VnaC1kZWZlbnNlP2FtcF9qc192PTAuMSN3ZWJ2aWV3PTEmY2FwPXN3aXBl
115	Dominant starting unit not enough to lift Raptors over Rockets	neutral	https://news.google.com/articles/CBMiamh0dHBzOi8vd3d3LnJhcHRvcnNyZXB1YmxpYy5jb20vMjAxOS8wMy8wNi9kb21pbmFudC1zdGFydGluZy11bml0LW5vdC1lbm91Z2gtdG8tbGlmdC1yYXB0b3JzLW92ZXItcm9ja2V0cy_SAb4BaHR0cHM6Ly93d3ctcmFwdG9yc3JlcHVibGljLWNvbS5jZG4uYW1wcHJvamVjdC5vcmcvdi9zL3d3dy5yYXB0b3JzcmVwdWJsaWMuY29tLzIwMTkvMDMvMDYvZG9taW5hbnQtc3RhcnRpbmctdW5pdC1ub3QtZW5vdWdoLXRvLWxpZnQtcmFwdG9ycy1vdmVyLXJvY2tldHMvYW1wLz9hbXBfanNfdj0wLjEjd2Vidmlldz0xJmNhcD1zd2lwZQ
116	Blue Jays officially sign reliever Bud Norris to minor-league contract	negative	https://news.google.com/articles/CBMiamh0dHBzOi8vd3d3LnNwb3J0c25ldC5jYS9iYXNlYmFsbC9tbGIvYmx1ZS1qYXlzLW9mZmljaWFsbHktc2lnbi1yZWxpZXZlci1idWQtbm9ycmlzLW1pbm9yLWxlYWd1ZS1jb250cmFjdC_SAboBaHR0cHM6Ly93d3ctc3BvcnRzbmV0LWNhLmNkbi5hbXBwcm9qZWN0Lm9yZy92L3Mvd3d3LnNwb3J0c25ldC5jYS9iYXNlYmFsbC9tbGIvYmx1ZS1qYXlzLW9mZmljaWFsbHktc2lnbi1yZWxpZXZlci1idWQtbm9ycmlzLW1pbm9yLWxlYWd1ZS1jb250cmFjdC9zbi1hbXAvP2FtcF9qc192PTAuMSN3ZWJ2aWV3PTEmY2FwPXN3aXBl
117	Jays officially ink Norris to minors deal	neutral	https://news.google.com/articles/CBMiRmh0dHBzOi8vd3d3LnRzbi5jYS9qYXlzLW9mZmljaWFsbHktaW5rLW5vcnJpcy10by1taW5vcnMtZGVhbC0xLjEyNjg3MjDSAaYBaHR0cHM6Ly93d3ctdHNuLWNhLmNkbi5hbXBwcm9qZWN0Lm9yZy92L3Mvd3d3LnRzbi5jYS90b3JvbnRvLWJsdWUtamF5cy1pbmstcmVsaWV2ZXItYnVkLW5vcnJpcy10by1taW5vci1sZWFndWUtZGVhbC0xLjEyNjg3MjA_dHNuLWFtcCZhbXBfanNfdj0wLjEjd2Vidmlldz0xJmNhcD1zd2lwZQ
118	Wednesday Bantering and Open Thread for Spring Game	negative	https://news.google.com/articles/CAIiEIpnONO13CmtUBep9XIqJ_8qGQgEKhAIACoHCAow2pSECzCbxIADMKu-gQY
119	Five Blue Jays who could make big strides in 2019	neutral	https://news.google.com/articles/CBMiS2h0dHBzOi8vd3d3LnNwb3J0c25ldC5jYS9iYXNlYmFsbC9tbGIvZml2ZS1ibHVlLWpheXMtbWFrZS1iaWctc3RyaWRlcy0yMDE5L9IBmwFodHRwczovL3d3dy1zcG9ydHNuZXQtY2EuY2RuLmFtcHByb2plY3Qub3JnL3Yvcy93d3cuc3BvcnRzbmV0LmNhL2Jhc2ViYWxsL21sYi9maXZlLWJsdWUtamF5cy1tYWtlLWJpZy1zdHJpZGVzLTIwMTkvc24tYW1wLz9hbXBfanNfdj0wLjEjd2Vidmlldz0xJmNhcD1zd2lwZQ
120	Blue Jays: There are two different best case scenarios in 2019	positive	https://news.google.com/articles/CAIiEN2BiMW8RZi0cgEFITMsydAqFwgEKg8IACoHCAow3JjNATDL9yYw0fFL
121	In the Habs\' Room: Carey Price downplays milestone in Los Angeles	neutral	https://news.google.com/articles/CBMif2h0dHBzOi8vbW9udHJlYWxnYXpldHRlLmNvbS9zcG9ydHMvaG9ja2V5L25obC9ob2NrZXktaW5zaWRlLW91dC9pbi10aGUtaGFicy1yb29tLWNhcmV5LXByaWNlLWRvd25wbGF5cy1taWxlc3RvbmUtaW4tbG9zLWFuZ2VsZXPSAc8BaHR0cHM6Ly9tb250cmVhbGdhemV0dGUtY29tLmNkbi5hbXBwcm9qZWN0Lm9yZy92L3MvbW9udHJlYWxnYXpldHRlLmNvbS9zcG9ydHMvaG9ja2V5L25obC9ob2NrZXktaW5zaWRlLW91dC9pbi10aGUtaGFicy1yb29tLWNhcmV5LXByaWNlLWRvd25wbGF5cy1taWxlc3RvbmUtaW4tbG9zLWFuZ2VsZXMvYW1wP2FtcF9qc192PTAuMSN3ZWJ2aWV3PTEmY2FwPXN3aXBl
122	Price ties Plante on franchise wins list as Canadiens beat Kings	positive	https://news.google.com/articles/CBMiXWh0dHBzOi8vd3d3LnRzbi5jYS9wcmljZS10aWVzLXBsYW50ZS1vbi1mcmFuY2hpc2Utd2lucy1saXN0LWFzLWNhbmFkaWVucy1iZWF0LWtpbmdzLTEuMTI2ODU5OdIBnwFodHRwczovL3d3dy10c24tY2EuY2RuLmFtcHByb2plY3Qub3JnL3Yvcy93d3cudHNuLmNhL3ByaWNlLXRpZXMtcGxhbnRlLW9uLXdpbnMtbGlzdC1jYW5hZGllbnMtYmVhdC1raW5ncy0zLTEtMS4xMjY4NTk5P3Rzbi1hbXAmYW1wX2pzX3Y9MC4xI3dlYnZpZXc9MSZjYXA9c3dpcGU
123	Canadiens’ Jesperi Kotkaniemi scratched Tuesday vs. Kings	neutral	https://news.google.com/articles/CBMiXGh0dHBzOi8vd3d3LnNwb3J0c25ldC5jYS9ob2NrZXkvbmhsL2NhbmFkaWVucy1qZXNwZXJpLWtvdGthbmllbWktc2NyYXRjaGVkLXR1ZXNkYXktdnMta2luZ3Mv0gGsAWh0dHBzOi8vd3d3LXNwb3J0c25ldC1jYS5jZG4uYW1wcHJvamVjdC5vcmcvdi9zL3d3dy5zcG9ydHNuZXQuY2EvaG9ja2V5L25obC9jYW5hZGllbnMtamVzcGVyaS1rb3RrYW5pZW1pLXNjcmF0Y2hlZC10dWVzZGF5LXZzLWtpbmdzL3NuLWFtcC8_YW1wX2pzX3Y9MC4xI3dlYnZpZXc9MSZjYXA9c3dpcGU
124	Price ties Plante with 314th win for Canadiens in victory against Kings	positive	https://news.google.com/articles/CBMiVGh0dHBzOi8vd3d3Lm5obC5jb20vbmV3cy9tb250cmVhbC1jYW5hZGllbnMtbG9zLWFuZ2VsZXMta2luZ3MtZ2FtZS1yZWNhcC9jLTMwNTQ5NjIxNtIBAA
125	Poulin likes Julien decision to sit Kotkaniemi: \'This isn\'t about performance\'	neutral	https://news.google.com/articles/CBMicGh0dHBzOi8vd3d3LnRzbi5jYS9uaGwvdmlkZW8vcG91bGluLWxpa2VzLWp1bGllbi1kZWNpc2lvbi10by1zaXQta290a2FuaWVtaS10aGlzLWlzbi10LWFib3V0LXBlcmZvcm1hbmNlfjE2Mjc5MDHSAQA
126	SpaceX rocket launches towards the International Space Station	neutral	https://news.google.com/articles/CAIiEFdaIunj3I8FqvKV8iLKz9MqGAgEKg8IACoHCAowr9eeCTDYlm4wgKipBg
127	SpaceX\'s new crew capsule aces space station docking – BC Local News	positive	https://news.google.com/articles/CBMiVWh0dHBzOi8vd3d3LmJjbG9jYWxuZXdzLmNvbS9uZXdzL3NwYWNleHMtbmV3LWNyZXctY2Fwc3VsZS1hY2VzLXNwYWNlLXN0YXRpb24tZG9ja2luZy_SAQA
128	US-built capsule with a dummy aboard docks at space station	neutral	https://news.google.com/articles/CBMibGh0dHBzOi8vbGV0aGJyaWRnZWhlcmFsZC5jb20vYnVzaW5lc3MvMjAxOS8wMy8wMy91c2J1aWx0LWNhcHN1bGUtd2l0aC1hLWR1bW15LWFib2FyZC1kb2Nrcy1hdC1zcGFjZS1zdGF0aW9uL9IBAA
129	SpaceX’s new crew capsule aces space station docking	positive	https://news.google.com/articles/CBMiWWh0dHBzOi8vd3d3LmNsZWFyd2F0ZXJ0aW1lcy5jb20vbmV3cy9zcGFjZXhzLW5ldy1jcmV3LWNhcHN1bGUtYWNlcy1zcGFjZS1zdGF0aW9uLWRvY2tpbmcv0gGtAWh0dHBzOi8vd3d3LWNsZWFyd2F0ZXJ0aW1lcy1jb20uY2RuLmFtcHByb2plY3Qub3JnL3Yvcy93d3cuY2xlYXJ3YXRlcnRpbWVzLmNvbS9uZXdzL3NwYWNleHMtbmV3LWNyZXctY2Fwc3VsZS1hY2VzLXNwYWNlLXN0YXRpb24tZG9ja2luZy9hbXAvP2FtcF9qc192PTAuMSN3ZWJ2aWV3PTEmY2FwPXN3aXBl
130	Mission success for Elon Musk\'s dummy run | News	positive	https://news.google.com/articles/CBMiVWh0dHBzOi8vd3d3LnRoZXRpbWVzLmNvLnVrL2FydGljbGUvbWlzc2lvbi1zdWNjZXNzLWZvci1lbG9uLW11c2tzLWR1bW15LXJ1bi1zcG42Y2RtcGjSAQA
131	Canada has lunar dreams as Germany worries about what lies beneath	neutral	https://news.google.com/articles/CBMiN2h0dHBzOi8vd3d3LnRoZXJlZ2lzdGVyLmNvLnVrLzIwMTkvMDMvMDYvc3BhY2Vfcm91bmR1cC_SAYkBaHR0cHM6Ly93d3ctdGhlcmVnaXN0ZXItY28tdWsuY2RuLmFtcHByb2plY3Qub3JnL3Yvcy93d3cudGhlcmVnaXN0ZXIuY28udWsvQU1QLzIwMTkvMDMvMDYvc3BhY2Vfcm91bmR1cC8_YW1wX2pzX3Y9MC4xI3dlYnZpZXc9MSZjYXA9c3dpcGU
132	Marine heat waves like 2012\'s Northwest Atlantic temperature spike to intensify — study	neutral	https://news.google.com/articles/CBMijwFodHRwczovL3d3dy5zYWNrdmlsbGV0cmlidW5lcG9zdC5jb20vbmV3cy9yZWdpb25hbC9tYXJpbmUtaGVhdC13YXZlcy1saWtlLTIwMTJzLW5vcnRod2VzdC1hdGxhbnRpYy10ZW1wZXJhdHVyZS1zcGlrZS10by1pbnRlbnNpZnktc3R1ZHktMjg5NzUxL9IBAA
133	WEATHER U: Parhelion poses for a picture | Weather-University | Weather	neutral	https://news.google.com/articles/CBMiaWh0dHBzOi8vd3d3LmNhcGVicmV0b25wb3N0LmNvbS93ZWF0aGVyL3dlYXRoZXItdW5pdmVyc2l0eS93ZWF0aGVyLXUtcGFyaGVsaW9uLXBvc2VzLWZvci1hLXBpY3R1cmUtMjg5NjA0L9IBAA
134	Ohio teen who vaccinated self says anti-vax mom got false info from one source: Facebook	negative	https://news.google.com/articles/CBMidmh0dHBzOi8vbmF0aW9uYWxwb3N0LmNvbS9uZXdzL3dvcmxkL3RlZW4td2hvLXZhY2NpbmF0ZWQtc2VsZi1zYXlzLWFudGktdmF4LW1vbS1nb3QtZmFsc2UtaW5mby1mcm9tLW9uZS1zb3VyY2UtZmFjZWJvb2vSAcMBaHR0cHM6Ly9uYXRpb25hbHBvc3QtY29tLmNkbi5hbXBwcm9qZWN0Lm9yZy92L3MvbmF0aW9uYWxwb3N0LmNvbS9uZXdzL3dvcmxkL3RlZW4td2hvLXZhY2NpbmF0ZWQtc2VsZi1zYXlzLWFudGktdmF4LW1vbS1nb3QtZmFsc2UtaW5mby1mcm9tLW9uZS1zb3VyY2UtZmFjZWJvb2svYW1wP2FtcF9qc192PTAuMSN3ZWJ2aWV3PTEmY2FwPXN3aXBl
135	FDA allows treatment of depression with club drug\'s cousin	neutral	https://news.google.com/articles/CBMipwFodHRwOi8vd3d3LmNocm9uaWNsZWpvdXJuYWwuY29tL2J1c2luZXNzL25hdGlvbmFsX2J1c2luZXNzL2ZkYS1hbGxvd3MtdHJlYXRtZW50LW9mLWRlcHJlc3Npb24td2l0aC1jbHViLWRydWctcy1jb3VzaW4vYXJ0aWNsZV9hMGQ3NzdmMS0wYzg5LTU0NmYtOTA5ZS0xNTc1ODE3M2NiZTcuaHRtbNIBAA
136	U.S. FDA approves nasal spray to treat depression	neutral	https://news.google.com/articles/CBMiWGh0dHBzOi8vd3d3LmN0dm5ld3MuY2EvaGVhbHRoL3Utcy1mZGEtYXBwcm92ZXMtbmFzYWwtc3ByYXktdG8tdHJlYXQtZGVwcmVzc2lvbi0xLjQzMjM5NjXSAYcBaHR0cHM6Ly9iZXRhLWN0dm5ld3MtY2EuY2RuLmFtcHByb2plY3Qub3JnL3Yvcy9iZXRhLmN0dm5ld3MuY2EvbmF0aW9uYWwvaGVhbHRoLzIwMTkvMy81LzFfNDMyMzk2NS5odG1sP2FtcF9qc192PTAuMSN3ZWJ2aWV3PTEmY2FwPXN3aXBl
137	FDA approves party drug to treat depression	neutral	https://news.google.com/articles/CAIiEDuNtGrktViO7rQhjwmol1QqGAgEKg8IACoHCAowhO7OATDh9Cgwn6OVAw
138	FDA allows treatment of depression with club drug’s cousin	neutral	https://news.google.com/articles/CAIiEEavs-RdVH_RMMW2z3KbYgQqFggEKg4IACoGCAow6bV4MPfJDDCkukc
139	J&J nasal spray gets U.S. approval as first new type of...	positive	https://news.google.com/articles/CBMilQFodHRwczovL3d3dy5yZXV0ZXJzLmNvbS9hcnRpY2xlL3VzLWpvaG5zb24tam9obnNvbi1mZGEvamotbmFzYWwtc3ByYXktZ2V0cy11LXMtYXBwcm92YWwtYXMtZmlyc3QtbmV3LXR5cGUtb2YtYW50aS1kZXByZXNzYW50LWluLWRlY2FkZXMtaWRVU0tDTjFRTjA0StIBAA
140	\'Brilliant\' man who was an inventor of the calculator dies	positive	https://news.google.com/articles/CBMiVWh0dHBzOi8vY2Fub2UuY29tL3RlY2hub2xvZ3kvYnJpbGxpYW50LW1hbi13aG8td2FzLWFuLWludmVudG9yLW9mLXRoZS1jYWxjdWxhdG9yLWRpZXPSAZsBaHR0cHM6Ly9jYW5vZS1jb20uY2RuLmFtcHByb2plY3Qub3JnL3Yvcy9jYW5vZS5jb20vdGVjaG5vbG9neS9icmlsbGlhbnQtbWFuLXdoby13YXMtYW4taW52ZW50b3Itb2YtdGhlLWNhbGN1bGF0b3ItZGllcy9hbXA_YW1wX2pzX3Y9MC4xI3dlYnZpZXc9MSZjYXA9c3dpcGU
141	HIV-positive man in U.K. seems to be 2nd person ever cured after transplant	positive	https://news.google.com/articles/CAIiEPseiYfO8ImyuXDYnkyF9qMqGQgEKhAIACoHCAowqeP_CjDdg_oCMMTh6QU
142	2nd man seems to be free of virus that causes AIDS after transplant	positive	https://news.google.com/articles/CBMiQ2h0dHBzOi8vd3d3LmNiYy5jYS9uZXdzL2hlYWx0aC9sb25kb24tcGF0aWVudC1mcmVlLW9mLWhpdi0xLjUwNDMxMjPSAWNodHRwczovL3d3dy1jYmMtY2EuY2RuLmFtcHByb2plY3Qub3JnL3Yvcy93d3cuY2JjLmNhL2FtcC8xLjUwNDMxMjM_YW1wX2pzX3Y9MC4xI3dlYnZpZXc9MSZjYXA9c3dpcGU
143	Second man seems to be free of AIDS virus after stem cell transplant	positive	https://news.google.com/articles/CBMiaWh0dHBzOi8vd3d3LmNwMjQuY29tL3dvcmxkL3NlY29uZC1tYW4tc2VlbXMtdG8tYmUtZnJlZS1vZi1haWRzLXZpcnVzLWFmdGVyLXN0ZW0tY2VsbC10cmFuc3BsYW50LTEuNDMyMjY3ONIBeWh0dHBzOi8vYmV0YS1jcDI0LWNvbS5jZG4uYW1wcHJvamVjdC5vcmcvdi9zL2JldGEuY3AyNC5jb20vd29ybGQvMjAxOS8zLzUvMV80MzIyNjc4Lmh0bWw_YW1wX2pzX3Y9MC4xI3dlYnZpZXc9MSZjYXA9c3dpcGU
144	First man ever to be cleared of HIV hails news of second and says his and London patient\'s cases \'give hope\' to those living with virus	positive	https://news.google.com/articles/CAIiENR4GvQfAzsU2fKD4dIaau4qFggEKg4IACoGCAowqvB9MMTRCTC19BU
145	\'Critical moment\' in search for HIV cure as man in Britain becomes second adult cleared of virus	positive	https://news.google.com/articles/CBMib2h0dHBzOi8vd3d3LnRoZWdsb2JlYW5kbWFpbC5jb20vd29ybGQvYXJ0aWNsZS1oaXYtcG9zaXRpdmUtbWFuLWluLWJyaXRhaW4tYmVjb21lcy13b3JsZHMtc2Vjb25kLWFpZHMtY3VyZS1ob3BlL9IBAA
