	Headline	sentiment	Link
112	Price ties Habs\' mark for goalie wins in downing Kings	positive	https://news.google.com/articles/CBMiU2h0dHBzOi8vd3d3LmNiYy5jYS9zcG9ydHMvaG9ja2V5L25obC9tb250cmVhbC1jYW5hZGllbnMtbG9zLWFuZ2VsZXMta2luZ3MtMS41MDQ0NTQ40gFjaHR0cHM6Ly93d3ctY2JjLWNhLmNkbi5hbXBwcm9qZWN0Lm9yZy92L3Mvd3d3LmNiYy5jYS9hbXAvMS41MDQ0NTQ4P2FtcF9qc192PTAuMSN3ZWJ2aWV3PTEmY2FwPXN3aXBl
113	Poulin likes Julien decision to sit Kotkaniemi: \'This isn\'t about performance\'	neutral	https://news.google.com/articles/CBMicGh0dHBzOi8vd3d3LnRzbi5jYS9uaGwvdmlkZW8vcG91bGluLWxpa2VzLWp1bGllbi1kZWNpc2lvbi10by1zaXQta290a2FuaWVtaS10aGlzLWlzbi10LWFib3V0LXBlcmZvcm1hbmNlfjE2Mjc5MDHSAQA
114	Blue Jays officially sign reliever Bud Norris to minor-league contract	negative	https://news.google.com/articles/CBMiamh0dHBzOi8vd3d3LnNwb3J0c25ldC5jYS9iYXNlYmFsbC9tbGIvYmx1ZS1qYXlzLW9mZmljaWFsbHktc2lnbi1yZWxpZXZlci1idWQtbm9ycmlzLW1pbm9yLWxlYWd1ZS1jb250cmFjdC_SAboBaHR0cHM6Ly93d3ctc3BvcnRzbmV0LWNhLmNkbi5hbXBwcm9qZWN0Lm9yZy92L3Mvd3d3LnNwb3J0c25ldC5jYS9iYXNlYmFsbC9tbGIvYmx1ZS1qYXlzLW9mZmljaWFsbHktc2lnbi1yZWxpZXZlci1idWQtbm9ycmlzLW1pbm9yLWxlYWd1ZS1jb250cmFjdC9zbi1hbXAvP2FtcF9qc192PTAuMSN3ZWJ2aWV3PTEmY2FwPXN3aXBl
115	Jays officially ink Norris to minors deal	neutral	https://news.google.com/articles/CBMiRmh0dHBzOi8vd3d3LnRzbi5jYS9qYXlzLW9mZmljaWFsbHktaW5rLW5vcnJpcy10by1taW5vcnMtZGVhbC0xLjEyNjg3MjDSAaYBaHR0cHM6Ly93d3ctdHNuLWNhLmNkbi5hbXBwcm9qZWN0Lm9yZy92L3Mvd3d3LnRzbi5jYS90b3JvbnRvLWJsdWUtamF5cy1pbmstcmVsaWV2ZXItYnVkLW5vcnJpcy10by1taW5vci1sZWFndWUtZGVhbC0xLjEyNjg3MjA_dHNuLWFtcCZhbXBfanNfdj0wLjEjd2Vidmlldz0xJmNhcD1zd2lwZQ
116	Blue Jays: There are two different best case scenarios in 2019	positive	https://news.google.com/articles/CAIiEN2BiMW8RZi0cgEFITMsydAqFwgEKg8IACoHCAow3JjNATDL9yYw0fFL
117	Five Blue Jays who could make big strides in 2019	neutral	https://news.google.com/articles/CBMiS2h0dHBzOi8vd3d3LnNwb3J0c25ldC5jYS9iYXNlYmFsbC9tbGIvZml2ZS1ibHVlLWpheXMtbWFrZS1iaWctc3RyaWRlcy0yMDE5L9IBmwFodHRwczovL3d3dy1zcG9ydHNuZXQtY2EuY2RuLmFtcHByb2plY3Qub3JnL3Yvcy93d3cuc3BvcnRzbmV0LmNhL2Jhc2ViYWxsL21sYi9maXZlLWJsdWUtamF5cy1tYWtlLWJpZy1zdHJpZGVzLTIwMTkvc24tYW1wLz9hbXBfanNfdj0wLjEjd2Vidmlldz0xJmNhcD1zd2lwZQ
118	Blue Jays finalize minors deal with Bud Norris	neutral	https://news.google.com/articles/CBMiVWh0dHA6Ly93d3cuZXNwbi5jb20vbWxiL3N0b3J5L18vaWQvMjYxNTEwNDgvYmx1ZS1qYXlzLWZpbmFsaXplLW1pbm9ycy1kZWFsLWJ1ZC1ub3JyaXPSAaYBaHR0cHM6Ly93d3ctZXNwbi1jb20uY2RuLmFtcHByb2plY3Qub3JnL3Yvd3d3LmVzcG4uY29tL21sYi9zdG9yeS9fL2lkLzI2MTUxMDQ4L2JsdWUtamF5cy1maW5hbGl6ZS1taW5vcnMtZGVhbC1idWQtbm9ycmlzP3BsYXRmb3JtPWFtcCZhbXBfanNfdj0wLjEjd2Vidmlldz0xJmNhcD1zd2lwZQ
119	SpaceX rocket launches towards the International Space Station	neutral	https://news.google.com/articles/CAIiEFdaIunj3I8FqvKV8iLKz9MqGAgEKg8IACoHCAowr9eeCTDYlm4wgKipBg
120	SpaceX\'s new crew capsule aces space station docking – BC Local News	positive	https://news.google.com/articles/CBMiVWh0dHBzOi8vd3d3LmJjbG9jYWxuZXdzLmNvbS9uZXdzL3NwYWNleHMtbmV3LWNyZXctY2Fwc3VsZS1hY2VzLXNwYWNlLXN0YXRpb24tZG9ja2luZy_SAQA
121	US-built capsule with a dummy aboard docks at space station	neutral	https://news.google.com/articles/CBMibGh0dHBzOi8vbGV0aGJyaWRnZWhlcmFsZC5jb20vYnVzaW5lc3MvMjAxOS8wMy8wMy91c2J1aWx0LWNhcHN1bGUtd2l0aC1hLWR1bW15LWFib2FyZC1kb2Nrcy1hdC1zcGFjZS1zdGF0aW9uL9IBAA
122	SpaceX\'s Dragon capsule docks with orbiting ISS in test of \'new generation of space flight\'	positive	https://news.google.com/articles/CBMiggFodHRwczovL3d3dy50aGVnbG9iZWFuZG1haWwuY29tL2J1c2luZXNzL3RlY2hub2xvZ3kvc2NpZW5jZS9hcnRpY2xlLXNwYWNleHMtZHJhZ29uLWNhcHN1bGUtZG9ja3Mtd2l0aC1vcmJpdGluZy1pc3MtaW4tdGVzdC1vZi1uZXcv0gEA
123	SpaceX’s new crew capsule aces space station docking	positive	https://news.google.com/articles/CBMiWWh0dHBzOi8vd3d3LmNsZWFyd2F0ZXJ0aW1lcy5jb20vbmV3cy9zcGFjZXhzLW5ldy1jcmV3LWNhcHN1bGUtYWNlcy1zcGFjZS1zdGF0aW9uLWRvY2tpbmcv0gGtAWh0dHBzOi8vd3d3LWNsZWFyd2F0ZXJ0aW1lcy1jb20uY2RuLmFtcHByb2plY3Qub3JnL3Yvcy93d3cuY2xlYXJ3YXRlcnRpbWVzLmNvbS9uZXdzL3NwYWNleHMtbmV3LWNyZXctY2Fwc3VsZS1hY2VzLXNwYWNlLXN0YXRpb24tZG9ja2luZy9hbXAvP2FtcF9qc192PTAuMSN3ZWJ2aWV3PTEmY2FwPXN3aXBl
124	Israel\'s First Spacecraft to Moon Sends Selfie	positive	https://news.google.com/articles/CBMiW2h0dHBzOi8vZ2FkZ2V0cy5uZHR2LmNvbS9zY2llbmNlL25ld3MvaXNyYWVscy1maXJzdC1zcGFjZWNyYWZ0LXRvLW1vb24tc2VuZHMtc2VsZmllLTIwMDM2NjPSAbkBaHR0cHM6Ly9nYWRnZXRzLW5kdHYtY29tLmNkbi5hbXBwcm9qZWN0Lm9yZy92L3MvZ2FkZ2V0cy5uZHR2LmNvbS9zY2llbmNlL25ld3MvaXNyYWVscy1maXJzdC1zcGFjZWNyYWZ0LXRvLW1vb24tc2VuZHMtc2VsZmllLTIwMDM2NjM_YW1wPTEmYWthbWFpLXJ1bT1vZmYmYW1wX2pzX3Y9MC4xI3dlYnZpZXc9MSZjYXA9c3dpcGU
125	Israel\'s first moon mission spacecraft sends back selfie	positive	https://news.google.com/articles/CAIiENzRNzRuzvQjXTmMWqf3nc8qFggEKg4IACoGCAowl6p7MN-zCTDlkko
126	Israeli Moon Lander Snaps Epic Space Selfie with a Full Earth	positive	https://news.google.com/articles/CBMiOmh0dHBzOi8vd3d3LnNwYWNlLmNvbS9pc3JhZWwtbW9vbi1sYW5kZXItZWFydGgtc2VsZmllLmh0bWzSAYQBaHR0cHM6Ly93d3ctc3BhY2UtY29tLmNkbi5hbXBwcm9qZWN0Lm9yZy92L3Mvd3d3LnNwYWNlLmNvbS9hbXAvaXNyYWVsLW1vb24tbGFuZGVyLWVhcnRoLXNlbGZpZS5odG1sP2FtcF9qc192PTAuMSN3ZWJ2aWV3PTEmY2FwPXN3aXBl
127	Canada has lunar dreams as Germany worries about what lies beneath	neutral	https://news.google.com/articles/CBMiN2h0dHBzOi8vd3d3LnRoZXJlZ2lzdGVyLmNvLnVrLzIwMTkvMDMvMDYvc3BhY2Vfcm91bmR1cC_SAYkBaHR0cHM6Ly93d3ctdGhlcmVnaXN0ZXItY28tdWsuY2RuLmFtcHByb2plY3Qub3JnL3Yvcy93d3cudGhlcmVnaXN0ZXIuY28udWsvQU1QLzIwMTkvMDMvMDYvc3BhY2Vfcm91bmR1cC8_YW1wX2pzX3Y9MC4xI3dlYnZpZXc9MSZjYXA9c3dpcGU
128	The world\'s first private lunar lander just took a selfie with Earth on its way to the moon	positive	https://news.google.com/articles/CAIiEIqS3a7O4tcdqfmjygcGGNQqGQgEKhAIACoHCAow9qOFCzDSvIIDMLD-hQY
129	WEATHER U: Parhelion poses for a picture | Weather-University | Weather	neutral	https://news.google.com/articles/CBMiaWh0dHBzOi8vd3d3LmNhcGVicmV0b25wb3N0LmNvbS93ZWF0aGVyL3dlYXRoZXItdW5pdmVyc2l0eS93ZWF0aGVyLXUtcGFyaGVsaW9uLXBvc2VzLWZvci1hLXBpY3R1cmUtMjg5NjA0L9IBAA
130	Rethinking old-growth forests using lichens as an indicator of conservation value	positive	https://news.google.com/articles/CBMiPmh0dHBzOi8vd3d3LnNjaWVuY2VkYWlseS5jb20vcmVsZWFzZXMvMjAxOS8wMy8xOTAzMDUwODM2MzMuaHRt0gEA
131	Ohio teen who vaccinated self says anti-vax mom got false info from one source: Facebook	negative	https://news.google.com/articles/CBMidmh0dHBzOi8vbmF0aW9uYWxwb3N0LmNvbS9uZXdzL3dvcmxkL3RlZW4td2hvLXZhY2NpbmF0ZWQtc2VsZi1zYXlzLWFudGktdmF4LW1vbS1nb3QtZmFsc2UtaW5mby1mcm9tLW9uZS1zb3VyY2UtZmFjZWJvb2vSAcMBaHR0cHM6Ly9uYXRpb25hbHBvc3QtY29tLmNkbi5hbXBwcm9qZWN0Lm9yZy92L3MvbmF0aW9uYWxwb3N0LmNvbS9uZXdzL3dvcmxkL3RlZW4td2hvLXZhY2NpbmF0ZWQtc2VsZi1zYXlzLWFudGktdmF4LW1vbS1nb3QtZmFsc2UtaW5mby1mcm9tLW9uZS1zb3VyY2UtZmFjZWJvb2svYW1wP2FtcF9qc192PTAuMSN3ZWJ2aWV3PTEmY2FwPXN3aXBl
132	FDA allows treatment of depression with club drug\'s cousin	neutral	https://news.google.com/articles/CBMipwFodHRwOi8vd3d3LmNocm9uaWNsZWpvdXJuYWwuY29tL2J1c2luZXNzL25hdGlvbmFsX2J1c2luZXNzL2ZkYS1hbGxvd3MtdHJlYXRtZW50LW9mLWRlcHJlc3Npb24td2l0aC1jbHViLWRydWctcy1jb3VzaW4vYXJ0aWNsZV9hMGQ3NzdmMS0wYzg5LTU0NmYtOTA5ZS0xNTc1ODE3M2NiZTcuaHRtbNIBAA
133	FDA approves party drug to treat depression	neutral	https://news.google.com/articles/CAIiEDuNtGrktViO7rQhjwmol1QqGAgEKg8IACoHCAowhO7OATDh9Cgwn6OVAw
134	U.S. FDA approves nasal spray to treat depression	neutral	https://news.google.com/articles/CBMiWGh0dHBzOi8vd3d3LmN0dm5ld3MuY2EvaGVhbHRoL3Utcy1mZGEtYXBwcm92ZXMtbmFzYWwtc3ByYXktdG8tdHJlYXQtZGVwcmVzc2lvbi0xLjQzMjM5NjXSAYcBaHR0cHM6Ly9iZXRhLWN0dm5ld3MtY2EuY2RuLmFtcHByb2plY3Qub3JnL3Yvcy9iZXRhLmN0dm5ld3MuY2EvbmF0aW9uYWwvaGVhbHRoLzIwMTkvMy81LzFfNDMyMzk2NS5odG1sP2FtcF9qc192PTAuMSN3ZWJ2aWV3PTEmY2FwPXN3aXBl
135	FDA allows treatment of depression with club drug’s cousin	neutral	https://news.google.com/articles/CAIiEEavs-RdVH_RMMW2z3KbYgQqFggEKg4IACoGCAow6bV4MPfJDDCkukc
136	J&J nasal spray gets U.S. approval as first new type of...	positive	https://news.google.com/articles/CBMilQFodHRwczovL3d3dy5yZXV0ZXJzLmNvbS9hcnRpY2xlL3VzLWpvaG5zb24tam9obnNvbi1mZGEvamotbmFzYWwtc3ByYXktZ2V0cy11LXMtYXBwcm92YWwtYXMtZmlyc3QtbmV3LXR5cGUtb2YtYW50aS1kZXByZXNzYW50LWluLWRlY2FkZXMtaWRVU0tDTjFRTjA0StIBAA
137	\'Brilliant\' man who was an inventor of the calculator dies	positive	https://news.google.com/articles/CBMiVWh0dHBzOi8vY2Fub2UuY29tL3RlY2hub2xvZ3kvYnJpbGxpYW50LW1hbi13aG8td2FzLWFuLWludmVudG9yLW9mLXRoZS1jYWxjdWxhdG9yLWRpZXPSAZsBaHR0cHM6Ly9jYW5vZS1jb20uY2RuLmFtcHByb2plY3Qub3JnL3Yvcy9jYW5vZS5jb20vdGVjaG5vbG9neS9icmlsbGlhbnQtbWFuLXdoby13YXMtYW4taW52ZW50b3Itb2YtdGhlLWNhbGN1bGF0b3ItZGllcy9hbXA_YW1wX2pzX3Y9MC4xI3dlYnZpZXc9MSZjYXA9c3dpcGU
138	HIV-positive man in U.K. seems to be 2nd person ever cured after transplant	positive	https://news.google.com/articles/CAIiEPseiYfO8ImyuXDYnkyF9qMqGQgEKhAIACoHCAowqeP_CjDdg_oCMMTh6QU
139	2nd man seems to be free of virus that causes AIDS after transplant	positive	https://news.google.com/articles/CBMiQ2h0dHBzOi8vd3d3LmNiYy5jYS9uZXdzL2hlYWx0aC9sb25kb24tcGF0aWVudC1mcmVlLW9mLWhpdi0xLjUwNDMxMjPSAWNodHRwczovL3d3dy1jYmMtY2EuY2RuLmFtcHByb2plY3Qub3JnL3Yvcy93d3cuY2JjLmNhL2FtcC8xLjUwNDMxMjM_YW1wX2pzX3Y9MC4xI3dlYnZpZXc9MSZjYXA9c3dpcGU
140	Second man seems to be free of AIDS virus after stem cell transplant	positive	https://news.google.com/articles/CBMiaWh0dHBzOi8vd3d3LmNwMjQuY29tL3dvcmxkL3NlY29uZC1tYW4tc2VlbXMtdG8tYmUtZnJlZS1vZi1haWRzLXZpcnVzLWFmdGVyLXN0ZW0tY2VsbC10cmFuc3BsYW50LTEuNDMyMjY3ONIBeWh0dHBzOi8vYmV0YS1jcDI0LWNvbS5jZG4uYW1wcHJvamVjdC5vcmcvdi9zL2JldGEuY3AyNC5jb20vd29ybGQvMjAxOS8zLzUvMV80MzIyNjc4Lmh0bWw_YW1wX2pzX3Y9MC4xI3dlYnZpZXc9MSZjYXA9c3dpcGU
141	First man ever to be cleared of HIV hails news of second and says his and London patient\'s cases \'give hope\' to those living with virus	positive	https://news.google.com/articles/CAIiENR4GvQfAzsU2fKD4dIaau4qFggEKg4IACoGCAowqvB9MMTRCTC19BU
142	\'Critical moment\' in search for HIV cure as man in Britain becomes second adult cleared of virus	positive	https://news.google.com/articles/CBMib2h0dHBzOi8vd3d3LnRoZWdsb2JlYW5kbWFpbC5jb20vd29ybGQvYXJ0aWNsZS1oaXYtcG9zaXRpdmUtbWFuLWluLWJyaXRhaW4tYmVjb21lcy13b3JsZHMtc2Vjb25kLWFpZHMtY3VyZS1ob3BlL9IBAA
